Stranding ID,Total Mass (g),Mass Industrial (g),Mass Sheet-like (g),Mass Threadlike (g),Mass Foam Plastic (g),Mass Hard Fragment (g),Mass Other Plastic (g),Mass Non-plastic (g),GIT Section,Category,Color,Mass (g),Length (mm),Width (mm),Depth (mm),Fragment?,Surface Area (cm2)
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,White,0.21,20.42,14.8,1.11,No,6.826204
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Brown,0.02,7.89,2.66,1.44,No,0.723588
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Clear,0.05,10.11,6.89,0.98,No,1.726358
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Green,0.07,16.79,4.49,1.16,No,2.001438
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Clear,0.03,7.48,4.87,0.98,No,0.970612
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,White,0.1,17.13,6.43,1.01,No,2.67883
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Yellow,0.04,12.84,12.07,0.28,No,3.239072
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Brown,0.05,6.58,5.26,1.53,No,1.05452
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Yellow,0.16,12.46,11.75,1.12,No,3.470404
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Clear,0.03,10.59,5.77,0.46,No,1.372598
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Clear,0.05,9.27,4.35,1.02,No,1.084338
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Clear,0.02,11.26,2.94,0.48,No,0.798408
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Hard Fragment,Clear,0.23,NA,NA,NA,Yes,NA
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Hard Fragment,Orange,0.04,11.05,7.95,1.37,No,2.27755
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Hard Fragment,White,0.02,9.88,5.41,0.58,No,1.24638
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Hard Fragment,Black,0.3,18.53,9.14,2.05,No,4.521754
20190501RHG01,0.31,0,0.11,0.19,0,0,0,0,Large Intestine,Hard Fragment,Brown,0,NA,NA,NA,Yes,NA
20190501RHG01,0.31,0,0.11,0.19,0,0,0,0,Large Intestine,Hard Fragment,Brown,0,NA,NA,NA,Yes,NA
20190423LES03,0,0,0,0,0,0,0,0,Large Intestine,Hard Fragment,White,0,4.67,4,0.91,No,0.531394
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0,7.87,7.23,0.03,No,1.147062
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.03,7.65,5.49,1.45,No,1.22103
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.05,7.96,7.51,1.62,No,1.69682
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.01,4.81,4.09,0.78,No,0.532298
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.02,7.25,2.65,1.59,No,0.69907
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.04,7.91,4.46,1.67,No,1.11873
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.04,7.18,6.05,1.22,No,1.191592
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.03,6.99,4.17,1.35,No,0.884286
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Green,0.1,17.81,5.28,1.32,No,2.490312
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.03,5.93,4.48,1.37,No,0.816562
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Green,0.08,17.87,4.13,1.3,No,2.048062
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.02,9.03,6.73,0.38,No,1.335214
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.13,10.83,8.77,1.49,No,2.483662
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,White,0.19,18.61,6.65,1.63,No,3.298606
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Green,0.04,6.71,4.63,1.31,No,0.918454
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.03,7.2,3.23,1.31,No,0.738386
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,White,0.11,8.85,7.52,1.61,No,1.858154
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.11,9.43,8.72,1.28,No,2.109232
20190423EQY02,1.49,0,0.24,0,0.02,1.2,0.02,0,Large Intestine,Hard Fragment,Clear,0.12,NA,NA,NA,Yes,NA
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Clear,0,7.91,4.5,0.36,No,0.801252
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Green,0.01,6.71,6.54,0.73,No,1.071118
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Green,0.17,17.58,12.08,2.35,No,5.641348
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Green,0.08,37.24,4.42,1.26,No,4.341848
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Green,0.02,7.13,6.05,1.2,No,1.17905
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Green,0.04,5.78,5.62,3.15,No,1.367872
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Gray,0.02,10.36,5.9,0.77,No,1.472884
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Green,0.05,12.98,4.86,1.82,No,1.911032
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Green,0.03,10.24,3.71,1.81,No,1.264798
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,White,0.06,16.33,6.81,1.15,No,2.756366
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Green,0.05,14.34,5.37,1.3,No,2.052576
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Clear,0.11,15.76,10.21,1.26,No,3.872636
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,White,0.1,19.37,10.47,0.88,No,4.581262
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,White,0.02,7.15,5.95,0.83,No,1.06831
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,White,0.03,8.91,3.87,1.5,No,1.073034
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Clear,0.08,17.4,7.11,1.07,No,2.998794
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Green,0.1,15.56,7.47,1.31,No,2.92805
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Green,0.04,10.46,4.28,1.27,No,1.269772
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,White,0.07,12.18,10.12,0.78,No,2.813112
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,White,0.15,18.14,8.06,1.37,No,3.642048
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Clear,0.03,13.55,6.64,0.44,No,1.977112
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,White,0.13,17.11,12.87,0.77,No,4.865806
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,Clear,0.02,6.14,4.34,0.96,No,0.734168
20190423EQY01,1.66,0.02,0.08,0,0,1.54,0,0,Large Intestine,Hard Fragment,White,0.1,NA,NA,NA,Yes,NA
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,White,0,21.8,3.46,0.35,No,1.68538
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,White,0,19.83,3.68,0.26,No,1.58174
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,White,0.07,38.44,5.72,3.89,No,7.833184
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Red,0.03,6.51,4.24,3.05,No,1.207798
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Clear,0.02,9.58,6.5,0.73,No,1.480168
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,White,0.02,6.83,5.26,1.25,No,1.020766
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Brown,0.04,6.62,5.99,2.17,No,1.34035
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Green,0.07,8.55,7.95,2.2,No,2.08545
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,White,0.01,5.46,3.79,0.94,No,0.587768
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Pink/Purple,0.06,15.83,8.26,0.87,No,3.034282
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Green,0.08,10.42,4.5,3.23,No,1.901632
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,White,0.05,11.26,7.3,1.08,No,2.044856
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,White,0.21,19.93,8.52,1.89,No,4.471482
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Yellow,0.03,4.85,3.01,2.65,No,0.70855
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Brown,0.04,7.61,2.98,1.97,No,0.870802
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Gray,0.22,12.97,11.43,0.24,No,3.082062
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Yellow,0,NA,NA,NA,Yes,NA
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Clear,0,NA,NA,NA,Yes,NA
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,White,0.07,NA,NA,NA,Yes,NA
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Hard Fragment,Pink/Purple,0.03,NA,NA,NA,Yes,NA
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0,12.49,5.06,0.33,No,1.379818
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0,7.31,7.13,0.18,No,1.09439
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0,8.59,3.76,1.06,No,0.907788
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0,7.4,4.19,0.41,No,0.715158
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0,9,3.14,0.53,No,0.693884
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.01,8.68,2.37,1.19,No,0.674422
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.01,7.76,7.03,0.44,No,1.221208
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.01,7.66,5.59,0.5,No,0.988888
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.01,15.69,5.36,0.24,No,1.783008
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.01,6.53,4.68,0.63,No,0.752454
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.03,6.92,4.15,1.98,No,1.012732
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Pink/Purple,0.03,7.91,3.16,2.25,No,0.998062
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Brown,0.17,19.06,7.45,2.23,No,4.022286
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.01,6.99,4.89,0.5,No,0.802422
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.02,9.45,4.42,0.81,No,1.060074
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.01,10.19,6.25,0.26,No,1.359238
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Brown,0.05,9.66,5.63,1.44,No,1.528068
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.03,11.13,4.8,0.87,No,1.345662
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Brown,0.06,8.9,6.09,1.66,No,1.581688
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Brown,0.02,9.11,6.61,0.49,No,1.358398
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.01,7.84,4.82,0.39,No,0.854524
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Gray,0.06,19.21,7.93,0.58,No,3.36153
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Brown,0.06,12.2,10.86,0.66,No,2.954232
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Brown,0.02,6.85,5.41,0.78,No,0.932426
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.02,10.92,6.06,0.43,No,1.469532
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Brown,0.09,15.25,5.18,1.59,No,2.229574
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.06,9.74,8.15,0.99,No,1.941842
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.09,18.67,8.56,0.73,No,3.593862
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.09,13.58,10.62,0.78,No,3.261912
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.07,8.27,5.13,2.01,No,1.387182
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.06,13.6,6.36,0.84,No,2.065248
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.02,9.43,4.83,0.53,No,1.062094
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.02,9.55,9.34,0.27,No,1.885946
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Green,0.08,8.57,5.21,2.12,No,1.477266
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Brown,0.15,13.67,7.58,1.66,No,2.777872
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Green,0.06,6.37,5.65,1.89,No,1.174166
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Brown,0.04,9.86,5.46,0.83,No,1.331024
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.07,10.05,5.95,1.3,No,1.61195
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.05,15.96,4.5,0.77,No,1.751484
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Green,0.07,6.62,5.56,2.1,No,1.247704
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.17,15.45,5.82,1.97,No,2.636418
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Yellow,0.09,9.94,7.96,1.16,No,1.997728
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.1,11.96,8.09,1.05,No,2.356178
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Gray,0.04,11.77,4.63,0.74,No,1.332622
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.03,7.57,5.38,0.74,No,1.006192
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.03,9.39,6.63,0.44,No,1.38609
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.08,17.09,5.45,0.75,No,2.20091
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.06,12.39,6.43,0.62,No,1.826722
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.06,12.2,10.72,0.37,No,2.785288
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.02,8.63,4.62,0.4,No,0.903412
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,White,0.04,6.59,5.97,0.8,No,0.987806
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.03,8.11,4.48,0.64,No,0.887808
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Hard Fragment,Clear,0.51,NA,NA,NA,Yes,NA
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Hard Fragment,Brown,0.02,10.74,7.1,0.83,No,1.821224
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Hard Fragment,Brown,0.04,9.83,9.14,0.99,No,2.17253
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Hard Fragment,White,0.03,8.82,5.69,0.83,No,1.244582
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Hard Fragment,Clear,0.01,NA,NA,NA,Yes,NA
20190416AMM01,0.4,0,0.01,0.01,0,0.37,0,0,Large Intestine,Hard Fragment,White,0.02,10.44,3.07,1.17,No,0.95715
20190416AMM01,0.4,0,0.01,0.01,0,0.37,0,0,Large Intestine,Hard Fragment,White,0.03,8.46,3.39,1.81,No,1.002558
20190416AMM01,0.4,0,0.01,0.01,0,0.37,0,0,Large Intestine,Hard Fragment,White,0.02,8.98,4.43,0.77,No,1.002142
20190416AMM01,0.4,0,0.01,0.01,0,0.37,0,0,Large Intestine,Hard Fragment,White,0.03,9.34,5.92,0.8,No,1.350016
20190416AMM01,0.4,0,0.01,0.01,0,0.37,0,0,Large Intestine,Hard Fragment,White,0.09,16.81,6.38,1.19,No,2.696878
20190416AMM01,0.4,0,0.01,0.01,0,0.37,0,0,Large Intestine,Hard Fragment,White,0.02,6.96,4.84,0.8,No,0.862528
20190416AMM01,0.4,0,0.01,0.01,0,0.37,0,0,Large Intestine,Hard Fragment,White,0.02,10.63,3.35,0.66,No,0.896746
20190416AMM01,0.4,0,0.01,0.01,0,0.37,0,0,Large Intestine,Hard Fragment,Clear,0.12,NA,NA,NA,Yes,NA
20190415ELP03,0.03,0,0.01,0,0,0.02,0,0,Large Intestine,Hard Fragment,Brown,0.02,10.67,8.83,5.09,No,3.869422
20190414EQY03,0.62,0,0.14,0,0.13,0.03,0.3,0,Large Intestine,Hard Fragment,Brown,0.03,14.34,7.68,0.67,No,2.497692
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Clear,0,7.07,4.88,0.84,No,0.890792
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,White,0,7.67,4.53,0.53,No,0.824222
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Clear,0,8.64,3.2,0.84,No,0.751872
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Clear,0.03,7.54,5.7,1.37,No,1.222336
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Clear,0.02,7.55,5.41,0.92,No,1.055374
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Clear,0.02,6.48,6.52,0.84,No,1.063392
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Clear,0.03,9.37,6.07,0.84,No,1.39691
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,White,0.02,7.59,4.96,0.79,No,0.951218
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Clear,0.02,7.21,4.59,0.84,No,0.860118
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Clear,0.02,5.76,5.38,0.86,No,0.811384
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Clear,0.02,5.88,4.92,0.83,No,0.757872
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Clear,0.26,NA,NA,NA,Yes,NA
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Brown,0.02,NA,NA,NA,Yes,NA
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Hard Fragment,Blue,0,NA,NA,NA,Yes,NA
20190413LES01,0.07,0,0.01,0.02,0,0.02,0,0,Large Intestine,Hard Fragment,Gray,0,19.14,3.56,0.4,No,1.544368
20190413LES01,0.07,0,0.01,0.02,0,0.02,0,0,Large Intestine,Hard Fragment,Clear,0.02,7.73,5.61,0.57,No,1.019382
20190413LES01,0.07,0,0.01,0.02,0,0.02,0,0,Large Intestine,Hard Fragment,Yellow,0,NA,NA,NA,Yes,NA
20190412JDP01,0.52,0,0.17,0,0,0,0.34,0,Large Intestine,Hard Fragment,Clear,0,NA,NA,NA,Yes,NA
20190411RLL01,0.34,0,0.04,0,0,0.26,0.03,0,Large Intestine,Hard Fragment,Brown,0.26,NA,NA,NA,Yes,NA
20190410RKT01,0.11,0,0,0.03,0,0,0.08,0,Large Intestine,Hard Fragment,White,0,NA,NA,NA,Yes,NA
20190405AMO02,0.04,0,0,0,0,0.04,0,0,Large Intestine,Hard Fragment,Clear,0.01,11.45,2.25,0.9,No,0.76185
20190405AMO02,0.04,0,0,0,0,0.04,0,0,Large Intestine,Hard Fragment,White,0.02,5.33,3.23,1.39,No,0.582286
20190405AMO02,0.04,0,0,0,0,0.04,0,0,Large Intestine,Hard Fragment,Clear,0,NA,NA,NA,Yes,NA
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Hard Fragment,Clear,0.04,NA,NA,NA,Yes,NA
20190302AMG02,0.1,0,0,0,0.04,0.05,0,0,Large Intestine,Hard Fragment,Brown,0.05,NA,NA,NA,Yes,NA
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,Blue,0,8.89,2.94,0.82,No,0.716744
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,White,0,6.46,3.19,0.82,No,0.570408
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,Red,0,4.27,4.03,1.13,No,0.531742
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,White,0,5.67,2.8,0.74,No,0.442876
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,White,0,6.27,2.28,0.68,No,0.402192
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,Clear,0.04,19.07,16.07,0.89,No,6.75459
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,Brown,0.03,11.48,8.42,1.53,No,2.542172
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,Clear,0.03,13.18,12.15,0.61,No,3.511766
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,White,0.01,7.59,2.39,1.37,No,0.636254
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,Clear,0.03,13.51,7.62,0.66,No,2.33784
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,Blue,0.04,5.75,3.58,3.89,No,1.137574
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Hard Fragment,Blue,0.01,8.89,2.26,0.83,No,0.586918
20090126AFA01,0.04,0,0,0,0,0.04,0,0,Large Intestine,Hard Fragment,Clear,0,3.76,3.36,0.62,No,0.34096
20090126AFA01,0.04,0,0,0,0,0.04,0,0,Large Intestine,Hard Fragment,Blue,0.01,7.51,3.49,1.35,No,0.821198
20090126AFA01,0.04,0,0,0,0,0.04,0,0,Large Intestine,Hard Fragment,Clear,0.01,6.09,4.38,0.45,No,0.627714
